name,alt_name,ra,dec,vmag,multiple,class,ads,ads_comp,bii,bv_color,bv_uncert,cdec,cdec_1950,cra,cra_1950,dec_1900,dec_1950,dm_cat,dm_num,fk5,glat,glon,hd,hr,ir_flag,lii,m_cnt,m_id,m_mdiff,m_sep,note,par_code,parallax,pmdec,pmra,ra_1900,ra_1950,radvel,radvel_comm,ri_code,ri_color,rotvel,rotvel_comm,rotvel_uncert,sao,spect_code,spect_type,ub_color,ub_uncert,var_id,vmag_code,vmag_uncert,ra_deg,dec_deg,distance_pc,distance_ly,ra_rad,dec_rad,x,y,z,brightness_class,spectral_main
HR 8586,39    Peg ,22 32 35.50,+20 13 48.0,6.42,,                                           STAR F1V,,,-31.9238,0.32,,201348.0,195820.0,223235.5,223011.0,19.7,19.9722,,,3804.0,-31.92,83.91,213617.0,8586,,83.9162,,    ,,,*   ,        ,0.013,0.029,0.163,336.93958,337.5456,-19.0,           ,,,,,,107986.0,          ,F1V               ,0.02,,         ,         ,,338.1479166666667,20.229999999999997,76923.07692307692,250889.23076923075,5.9017945045927425,0.3530801076784528,66991.72036062095,-26865.44153859293,26599.19580315201,Faint,F
HR 8930,14    And ,23 31 17.40,+39 14 11.0,5.22,,                                         STAR K0III,,,-21.0504,1.02,,391411.0,385738.0,233117.4,232850.7,38.68333,38.9605,,,,-21.05,106.41,221345.0,8930,,106.412,,    ,,,    ,        ,0.015,-0.08,0.289,351.5925,352.2112,-59.0,V          ,,,19.0,,,73311.0,          ,K0III             ,0.87,,14599    ,         ,,352.8225,39.23638888888889,66666.66666666667,217437.33333333334,6.157914300117693,0.6848041727040307,51231.56579706955,-6451.613213211631,42168.08979989599,Moderate,K
HR 6781,100    Her,18 07 49.49,+26 06 05.0,5.86,,                                           STAR A3V,11089.0,,20.5969,0.12,,260605.0,260535.0,180749.5,180548.4,26.08333,26.0931,,,,20.6,52.54,166045.0,6781,,52.5382,4.0,AB  ,0.0,14.3,*   ,D       ,0.012,0.033,-0.006,270.94833,271.4518,-17.0,V?         ,,,176.0,,,85753.0,          ,A3V               ,0.08,,10253    ,         ,,271.95620833333334,26.10138888888889,83333.33333333333,271796.6666666666,4.746531256656307,0.4555551754545755,2554.5320877988743,-74791.12958234834,36663.411544116134,Moderate,A
HR 163 ,30Eps And ,00 38 33.31,+29 18 42.1,4.37,,                                         STAR G6III,,,-33.4758,0.87,,291842.0,290213.0,3833.3,3553.5,28.76667,29.037,,,19.0,-33.47,119.57,3546.0,163,,119.565,,    ,,,    ,        ,0.031,-0.254,-0.227,8.31708,8.9729,-84.0,V          ,,0.51,9.0,,,74164.0,          ,G6IIIFe-3CH1      ,0.47,,         ,         ,,9.638791666666666,29.311694444444445,32258.064516129034,105211.6129032258,0.1682286504971251,0.5115855773940857,27730.957765385036,4709.654777077692,15792.272148805054,Moderate,G
HR 3591,          ,09 00 05.40,-41 15 14.0,4.45,,                                         STAR G8III,,,3.1817,0.65,,-411514.0,-410328.0,90005.4,85813.1,-40.85,-41.0578,,,1234.0,3.18,263.33,77258.0,3591,,263.333,,    ,,,*   ,        ,0.03,0.045,-0.039,134.08917,134.5545,-7.0,SB1O       ,,0.41,0.0,,,220730.0,          ,G8-K1III+A        ,0.38,,4346     ,         ,,135.0225,-41.25388888888889,33333.333333333336,108718.66666666667,2.3565871892740438,-0.7200161903630162,-17726.936596348645,17713.019357474725,-21979.89479642412,Moderate,G
HR 667 ,Pi 1Hyi   ,02 14 14.69,-67 50 30.1,5.55,,                                         STAR M1III,,,-47.4177,1.55,,-675030.0,-680427.0,21414.7,21312.0,-68.3,-68.0741,,,,-47.42,291.57,14141.0,667,,291.568,,    ,,,*   ,        ,0.013,0.037,0.037,33.0375,33.2998,26.0,           ,,,,,,248518.0,          ,M1III             ,1.85,,767      ,         ,,33.56120833333333,-67.84169444444444,76923.07692307692,250889.23076923075,0.5857535863644252,-1.184060938187501,24176.275752177007,16039.096041240979,-71241.94587634559,Moderate,M
HR 4246,44    UMa ,10 53 34.51,+54 35 06.0,5.1,,                                         STAR K3III,,,55.1498,1.36,,543506.0,545104.0,105334.5,105033.2,55.11667,54.8511,,,2869.0,55.15,152.85,94247.0,4246,,152.855,,    ,,,*   ,        ,0.016,-0.011,-0.064,161.88,162.6382,1.0,           ,,0.47,19.0,,,27815.0,          ,K3III             ,1.52,,         ,         ,,163.3937916666667,54.585,62500.0,203847.5,2.851759641901007,0.9526879722011048,-34707.79808068009,10350.939142020721,50936.007021250916,Moderate,K
HR 8931,          ,23 31 31.51,-04 05 13.9,6.49,,                                           STAR F8V,,,-60.0893,0.54,,-40514.0,-42148.0,233131.5,232857.1,-4.63333,-4.3632,,,,-60.09,79.82,221356.0,8931,,79.8193,,    ,,,    ,        ,0.041,-0.19,0.175,351.58958,352.2379,-11.0,V          ,,,6.0,,,146752.0,          ,F8V               ,-0.01,,         ,         ,,352.8812916666667,-4.087194444444444,24390.243902439022,79550.24390243902,6.158940408273763,-0.07133500022477601,24140.679724100806,-3014.885691173235,-1738.402815233294,Faint,F
HR 3422,34    Lyn ,08 41 01.10,+45 50 02.0,5.37,,                                          STAR G8IV,,,37.7638,0.99,,455002.0,460044.0,84101.1,83734.4,46.18333,46.0121,,,1225.0,37.76,174.42,73593.0,3422,,174.423,,    ,,,    ,        ,0.015,0.092,0.025,128.52708,129.3932,-37.0,           ,,,,,,42490.0,          ,G8IV              ,0.75,,         ,         ,,130.25458333333336,45.83388888888889,66666.66666666667,217437.33333333334,2.273371344979998,0.7999522701043567,-30014.90477057111,35449.28672359451,47821.52242292563,Moderate,G
HR 1982,          ,05 44 26.50,-22 25 18.1,6.15,,                                           STAR K2V,4334.0,,-24.2682,0.94,,-222518.0,-222631.0,54426.5,54220.3,-22.45,-22.4419,,,,-24.26,226.76,38392.0,1982,,226.766,3.0,AB  ,2.5,96.5,*   ,        ,0.128,-0.353,-0.309,85.06833,85.5844,-10.0,           ,,0.35,,,,170757.0,          ,K2V               ,0.74,,         ,         ,,86.11041666666667,-22.421694444444444,7812.5,25480.9375,1.5029102910975338,-0.39133239193167635,489.88887553414537,7205.253421802961,-2979.847020775499,Faint,K
HR 2233,          ,06 15 34.30,-00 30 43.9,5.65,,                                           STAR F6V,,,-8.2088,0.5,,-3044.0,-2942.0,61534.3,61301.1,-0.46667,-0.4949,,,2477.0,-8.21,209.27,43318.0,2233,,209.276,,    ,,,    ,        ,0.036,-0.219,-0.158,92.62125,93.2547,-37.0,V          ,,,6.0,,,133028.0,          ,F6V               ,0.0,,         ,         ,,93.89291666666666,0.5121944444444444,27777.77777777778,90598.88888888889,1.6387405401339925,0.008939479465978733,-1885.8121164838417,27712.5781967731,248.3155666969653,Moderate,F
HR 3926,          ,09 56 25.99,+08 55 59.2,5.85,,                                               STAR,,,44.9016,1.13,,85559.0,91016.0,95626.0,95346.7,9.4,9.1711,,,2794.0,44.9,228.26,86080.0,3926,,228.255,,    ,,,    ,        ,0.011,0.018,-0.085,147.78292,148.4447,9.0,           ,,,,,,118001.0,          ,gK2               ,1.0,,         ,         ,,149.10829166666667,8.93311111111111,90909.09090909091,296505.45454545453,2.6024306316073567,0.15591220133537786,-77066.38531265399,46108.133825584555,14116.481852107816,Moderate,g
HR 8119,          ,21 11 48.19,+59 59 11.0,5.64,,                                          STAR B0II,14749.0,,7.9852,0.11,,595911.0,594649.0,211148.2,211031.8,59.56667,59.7803,,,,7.99,98.52,202214.0,8119,,98.52,5.0,AB  ,1.0,1.0,*   ,D       ,0.002,-0.005,0.0,317.31417,317.6324,-16.0,           ,,,46.0,,,33210.0,          ,B0II              ,-0.77,,13598    ,         ,,317.95079166666665,59.98638888888889,500000.0,1630780.0,5.549288173905882,1.046959992492854,185718.8474967643,-167511.04353113164,432953.2999984929,Moderate,B
HR 6581,56Omi Ser ,17 41 24.91,-12 52 31.1,4.26,,                                           STAR A2V,,,9.1705,0.08,,-125231.0,-125104.0,174124.9,173835.9,-12.81667,-12.8511,,,3405.0,9.17,13.28,160613.0,6581,,13.2787,,    ,,,*   ,        ,0.006,-0.052,-0.069,263.94833,264.6496,-30.0,SB2        ,,0.02,125.0,,,160747.0,          ,A2V               ,0.1,,Omi Ser  ,         ,,265.35379166666667,-12.875305555555556,166666.66666666666,543593.3333333333,4.631297347234425,-0.22471647414476215,-13161.026849573062,-161942.30352558024,-37138.32897252421,Moderate,A
HR 8829,          ,23 14 06.60,-62 42 00.0,6.12,,                                           STAR G8V,,,-50.9984,0.79,,-624200.0,-625821.0,231406.6,231106.1,-63.21667,-62.9725,,,,-51.0,320.42,219077.0,8829,,320.406,,    ,,,    ,        ,0.032,-0.424,0.473,346.98583,347.7756,-26.0,           ,,,,,,255435.0,          ,G8V               ,0.35,,         ,         ,,348.52750000000003,-62.7,31250.0,101923.75,6.0829524087445375,-1.0943214410004447,14046.433296524316,-2850.758971457304,-27769.28852046715,Faint,G
HR 2560,15    Lyn ,06 57 16.49,+58 25 21.0,4.35,,                                         STAR G5III,5586.0,,23.5993,0.85,,582521.0,582920.0,65716.5,65257.1,58.55,58.4888,,,,23.6,157.77,50522.0,2560,,157.77,4.0,AB  ,1.2,0.9,*   ,        ,0.014,-0.135,-0.005,102.15417,103.2378,9.0,V          ,,0.44,25.0,,,26051.0,          ,G5III-IV          ,0.52,,         ,         ,,104.31870833333333,58.4225,71428.57142857142,232968.5714285714,1.820704931844313,1.0196649822463872,-9250.504009552047,36241.72699422085,60852.33123202557,Moderate,G
HR 5526,58    Hya ,14 50 17.30,-27 57 37.1,4.41,,                                         STAR K4III,,,27.9665,1.4,,-275737.0,-274515.0,145017.3,144719.8,-27.53333,-27.7541,,-2710073.0,,27.97,332.65,130694.0,5526,,332.646,,    ,,,*   ,        ,0.011,-0.059,-0.241,221.10333,221.8326,-10.0,           ,,0.76,,,,182911.0,          ,K4III             ,1.49,,         ,         ,,222.57208333333335,-27.960305555555554,90909.09090909091,296505.45454545453,3.884615677189863,-0.4879993918081067,-59133.23963325995,-54322.65069311798,-42623.61319815929,Moderate,K
HR 1767,Zet Pic   ,05 19 22.10,-50 36 22.0,5.45,,                                         STAR F7III,,,-34.9763,0.51,,-503622.0,-503921.0,51922.1,51808.5,-50.7,-50.656,,,199.0,-34.98,257.47,35072.0,1767,,257.463,,    ,,,    ,        ,0.023,0.224,0.028,79.22833,79.5353,45.0,           ,,,,,,233926.0,          ,F7III-IV          ,0.01,,         ,         ,,79.84208333333332,-50.60611111111111,43478.260869565216,141806.9565217391,1.3935072358183558,-0.8832432605189748,4866.421076765825,27160.880084277855,-33600.05516651801,Moderate,F
HR 5470,Alp Aps   ,14 47 51.60,-79 02 40.9,3.83,,                                         STAR K3III,,,-17.4512,1.43,,-790241.0,-785006.0,144751.6,144132.9,-78.61667,-78.8351,,,542.0,-17.45,308.49,129078.0,5470,,308.493,,    ,,,    ,        ,0.029,-0.015,-0.012,218.85667,220.3872,-1.0,           ,,0.53,,,,257193.0,          ,K3IIIa            ,1.68,,         ,         ,,221.965,-79.04469444444445,34482.75862068965,112467.58620689654,3.8740200741892137,-1.3795901742884256,-4872.664736173778,-4381.980291746808,-33854.33545625047,Bright,K
HR 5997,10Ome2Sco ,16 07 24.31,-20 52 07.0,4.32,,                                          STAR G3II,,,22.5345,0.84,,-205207.0,-204409.0,160724.3,160428.2,-20.58333,-20.7357,,,,22.54,352.7,144608.0,5997,,352.697,,    ,,,*   ,        ,0.021,-0.038,0.041,240.38458,241.1176,-5.0,           ,,0.43,,,,184135.0,          ,G3II-III          ,0.5,,7454     ,         ,,241.85129166666667,-20.86861111111111,47619.04761904762,155312.38095238095,4.2211013397844575,-0.3642259742071611,-20991.140659388257,-39232.60441563604,-16963.150082726894,Moderate,G
HR 683 ,          ,02 18 58.51,-25 56 44.2,6.34,,                                           STAR G5V,,,-70.4102,0.73,,-255644.0,-261030.0,21858.5,21643.2,-26.41667,-26.1751,,,,-70.41,214.47,14412.0,683,,214.454,,    ,,,    ,        ,0.089,0.448,-0.214,33.62333,34.1801,7.0,V?         ,,,,,,167697.0,          ,G5V               ,0.18,,         ,         ,,34.74379166666667,-25.945611111111113,11235.955056179775,36646.7415730337,0.6063935592103016,-0.45283634033091325,8302.117849697657,5758.051673103622,-4915.929837181567,Faint,G
HR 4328,          ,11 07 54.41,-30 10 28.9,6.54,,                                           STAR G2V,,,27.5821,0.6,,-301029.0,-295414.0,110754.4,110529.6,-29.61667,-29.9038,,,,27.59,277.74,96700.0,4328,,277.733,,    ,,,    ,        ,0.049,-0.138,-0.513,165.7875,166.3731,13.0,           ,,,,,,179558.0,          ,G2V               ,0.08,,         ,         ,,166.97670833333333,-30.174694444444444,20408.16326530612,66562.44897959182,2.91429333455892,-0.5266477688387967,-17188.99510910788,3975.752945794317,-10257.921988222728,Faint,G
HR 210 ,          ,00 46 11.81,-22 31 18.8,5.5,,                                           STAR G3V,,,-85.2428,0.98,,-223119.0,-224742.0,4611.8,4343.5,-23.06667,-22.795,,,,-85.24,108.14,4398.0,210,,108.176,,    ,,,*   ,        ,0.021,-0.006,0.201,10.30667,10.9311,-15.0,V          ,,,,,,166555.0,          ,G3V               ,,,         ,         ,,11.549208333333333,-22.52188888888889,47619.04761904762,155312.38095238095,0.20157171141543342,-0.3930811148794385,43096.69274129615,8806.673558892226,-18239.826526986068,Moderate,G
HR 4973,          ,13 11 23.21,-43 22 08.0,5.25,,                                         STAR K1III,,,19.3541,1.05,,-432208.0,-430612.0,131123.2,130830.5,-42.83333,-43.1034,,,,19.35,306.77,114474.0,4973,,306.772,,    ,,,*   ,        ,0.011,-0.027,-0.117,196.41667,197.1273,-9.0,           ,,0.36,,,,223966.0,          ,K1-2III           ,0.92,,         ,         ,,197.84670833333334,-43.36888888888889,90909.09090909091,296505.45454545453,3.4530764746495697,-0.7569299040426963,-62906.07550847636,-20253.51432859694,-62426.625981071134,Moderate,K
HR 4522,          ,11 46 30.79,-61 10 41.9,4.11,,                                           STAR G5I,,,0.7135,0.9,,-611042.0,-605402.0,114630.8,114404.8,-60.61667,-60.9005,,,443.0,0.71,295.19,102350.0,4522,,295.187,,    ,8.8,25.0,    ,        ,0.011,-0.015,-0.027,175.41833,176.0201,-3.0,           ,,0.43,,,,251579.0,          ,G5Ib-II           ,0.58,,5325     ,         ,,176.62829166666668,-61.17830555555555,90909.09090909091,296505.45454545453,3.0827452417561965,-1.067762862735583,-43750.086316191984,2577.5554078366854,-79647.65511528031,Moderate,G
HR 6761,Iot Pav   ,18 10 26.11,-62 00 07.9,5.49,,                                           STAR G0V,,,-19.1637,0.58,,-620008.0,-620043.0,181026.1,180546.7,-62.01667,-62.012,,,,-19.17,332.21,165499.0,6761,,332.21,,    ,,,    ,        ,0.053,0.223,-0.087,270.28542,271.4447,30.0,SB         ,,,,,,254157.0,          ,G0V               ,0.09,,         ,         ,,272.6087916666667,-62.00219444444444,18867.924528301886,61538.8679245283,4.757920984466614,-1.082142436517292,403.1520122491983,-8848.136203557511,-16659.727794415197,Moderate,G
HR 7141,63The1Ser ,18 56 13.20,+04 12 13.0,4.62,,                                           STAR A5V,11853.0,,0.8541,0.17,,41213.0,40815.0,185613.2,185344.1,4.06667,4.1375,,,709.0,0.85,37.22,175638.0,7141,,37.2178,3.0,AB  ,0.4,22.2,*   ,        ,0.03,0.031,0.049,282.81208,283.4339,-46.0,V?         ,,,143.0,,,124068.0,          ,A5V               ,0.09,,11557    ,         ,,284.055,4.203611111111111,33333.333333333336,108718.66666666667,4.957695006752493,0.07336685436230608,8073.329725318918,-32248.448162266133,2443.368450117014,Moderate,A
HR 5784,          ,15 36 12.10,-44 23 48.8,5.43,,                                         STAR K4III,,,9.1787,1.5,,-442349.0,-441355.0,153612.1,153245.8,-44.05,-44.2318,,-4310036.0,1410.0,9.18,331.4,138816.0,5784,,331.399,,    ,,,    ,        ,0.017,-0.057,-0.045,232.33708,233.1908,-19.0,           ,,,,,,225957.0,          ,K4-5III           ,1.82,,         ,         ,,234.05041666666668,-44.39688888888889,58823.5294117647,191856.47058823527,4.084950386497945,-0.774871888753198,-24674.707242172502,-34024.74149708669,-41154.384955023364,Moderate,K
HR 7550,          ,19 48 43.90,+35 18 41.0,6.53,,                                           STAR F4V,12972.0,,4.8127,0.44,,351841.0,351107.0,194843.9,194652.2,35.05,35.1852,,,,4.81,70.42,187458.0,7550,,70.4224,,    ,0.6,0.6,*   ,        ,0.017,0.062,0.085,296.24958,296.7174,-27.0,V          ,,,,,,68893.0,          ,F4V               ,-0.09,,         ,         ,,297.18291666666664,35.311388888888885,58823.5294117647,191856.47058823527,5.186820376513265,0.6162999995632532,21928.580768206117,-42699.71426441844,34001.16703417733,Faint,F
HR 6271,Zet2Sco   ,16 54 34.99,-42 21 41.0,3.62,,                                         STAR K4III,,,0.7862,1.37,,-422141.0,-421651.0,165435.0,165103.0,-42.18333,-42.2809,,-4211646.0,,0.79,343.1,152334.0,6271,,343.096,,    ,,,*   ,        ,0.028,-0.236,-0.124,251.88625,252.7623,-19.0,           ,,0.68,,,,227402.0,          ,K4III             ,1.65,,8028     ,         ,,253.64579166666667,-42.36138888888889,35714.28571428571,116484.2857142857,4.426954198410929,-0.7393457118288534,-7430.650702628272,-25321.885536704238,-24064.449860389726,Bright,K
HR 8148,          ,21 19 45.79,-26 21 11.2,6.56,,                                           STAR G5V,14847.0,,-43.099,0.73,,-262111.0,-263354.0,211945.8,211650.5,-26.75,-26.565,,-2615541.0,,-43.11,21.19,202940.0,8148,,21.181,5.0,AB  ,3.0,2.5,*   ,        ,0.056,-0.357,-0.539,318.495,319.2103,-30.0,SBO        ,,0.26,,,,190236.0,          ,G5V               ,0.23,,         ,         ,,319.94079166666666,-26.35311111111111,17857.142857142855,58242.14285714285,5.584020226020569,-0.45994855703279014,12247.106273916945,-10298.127884418045,-7926.821621051145,Faint,G
HR 6243,20    Oph ,16 49 49.99,-10 46 59.2,4.65,,                                          STAR F7IV,,,20.9233,0.47,,-104659.0,-104151.0,164950.0,164704.1,-10.6,-10.6976,,,1438.0,20.93,8.04,151769.0,6243,,8.0378,,    ,,,*   ,        ,0.016,-0.093,0.096,251.075,251.7673,-1.0,SB1O       ,,0.25,13.0,,,160118.0,          ,F7IV              ,0.07,,         ,         ,,252.4582916666667,-10.783111111111111,62500.0,203847.5,4.406228413543497,-0.188200792497273,-18504.87426650137,-58541.33481872772,-11693.235053764703,Moderate,F
HR 3321,2    Hya  ,08 26 27.19,-03 59 15.0,5.59,,                                         STAR A5III,,,19.0213,0.22,,-35915.0,-34922.0,82627.2,82357.1,-3.65,-3.8227,,,,19.02,227.96,71297.0,3321,,227.959,,    ,3.8,72.8,*   ,        ,0.028,-0.061,-0.053,125.36417,125.988,27.0,           ,,,22.0,,,135916.0,          ,A5III-IV          ,0.09,,LM Hya   ,         ,,126.61329166666668,-3.9875000000000003,35714.28571428571,116484.2857142857,2.2098188163712322,-0.06959500392327389,-21248.833359546028,28597.716065191926,-2483.5299061094165,Moderate,A
HR 6538,          ,17 32 01.10,+34 16 14.9,6.56,,                                           STAR G5V,,,30.4352,0.65,,341615.0,341821.0,173201.1,173012.5,34.33333,34.3058,,,,30.43,58.58,159222.0,6538,,58.5782,,    ,,,*   ,        ,0.055,0.05,-0.233,262.10792,262.5521,-52.0,V?         ,,0.32,,,,66118.0,          ,G5V               ,0.17,,         ,         ,,263.00458333333336,34.270805555555555,18181.81818181818,59301.0909090909,4.590295927002471,0.5981383942552089,-1829.91678913253,-14913.33870216627,10238.273570090554,Faint,G
HR 3991,          ,10 10 05.90,-12 48 58.0,5.31,,                                           STAR F5V,,,34.0812,0.36,,-124858.0,-123412.0,101005.9,100739.1,-12.31667,-12.5699,,,,34.08,253.29,88215.0,3991,,253.29,,    ,,,*   ,        ,0.028,-0.113,-0.125,151.30583,151.9131,23.0,SB1O       ,,,148.0,,,155780.0,          ,F5V               ,0.0,,         ,         ,,152.52458333333334,-12.816111111111113,35714.28571428571,116484.2857142857,2.6620561693991345,-0.22368333619031774,-30896.6375333323,16066.926335850312,-7922.239035391036,Moderate,F
HR 5691,          ,15 14 38.30,+67 20 48.1,5.13,,                                          STAR F9IV,,,44.3328,0.53,,672048.0,673151.0,151438.3,151405.1,67.71667,67.5307,,,565.0,44.33,104.58,136064.0,5691,,104.573,,    ,,,    ,        ,0.046,-0.39,0.221,228.37208,228.5211,-47.0,           ,,,6.0,,,16660.0,          ,F9IV              ,0.08,,         ,         ,,228.65958333333333,67.34669444444444,21739.130434782608,70903.47826086955,3.990862595405017,1.1754215583901289,-5530.573409591026,-6286.370710208326,20062.006208638533,Moderate,F
